Property ID,Price,State of the property,Number of bedrooms,Livable surface,Garage,Number of garages,Type of heating,Type of glazing,Elevator,Garden,Terrace,Surface terrace,Total land surface,Swimming pool,type,postal_code,city,Region,province,main_type,price_per_sqm,Price_per_sqm_land
rbu65295,435000.0,Normal,2.0,121.0,,,Fuel oil,,1.0,0.0,1.0,3.0,,,apartment,2000,antwerp,Flanders,Antwerp,apartment,3595.0413223140495,
vbd46211,1250000.0,,4.0,252.0,1.0,,,Double glass,1.0,0.0,1.0,70.0,,1.0,duplex,7500,tournai,Wallonia,Hainaut,apartment,4960.31746031746,
rbu43081,230000.0,New,1.0,67.0,,,,,1.0,0.0,1.0,20.0,,,apartment,3970,leopoldsburg,Flanders,Limburg,apartment,3432.8358208955224,
rbu62506,24000.0,Excellent,,,,,,,,,,,,,parking,2018,antwerp,Flanders,Antwerp,business,,
vbb57970,295810.0,Normal,2.0,82.0,,,Not specified,,1.0,0.0,1.0,6.0,,,apartment,5590,ciney,Wallonia,Namur,apartment,3607.439024390244,
rbu59632,530328.0,New,3.0,127.0,1.0,,Hot air,Double glass,1.0,1.0,1.0,13.0,,0.0,apartment,9052,zwijnaarde,Flanders,East Flanders,apartment,4175.811023622047,
rbu65801,359000.0,,2.0,152.0,1.0,1.0,Gas,,0.0,1.0,1.0,99.0,488.0,,residence,8940,geluwe,Flanders,West Flanders,house,2361.842105263158,735.655737704918
rbu66762,999999.0,New,1.0,66.0,,,,,1.0,0.0,1.0,11.0,,,apartment,2300,turnhout,Flanders,Antwerp,apartment,15151.5,
rbu62289,460000.0,,1.0,66.0,1.0,1.0,Electricity,Double glass,1.0,1.0,1.0,,,,apartment,8301,duinbergen,Flanders,West Flanders,apartment,6969.69696969697,
vbd45504,192000.0,New,1.0,57.0,1.0,,,,,0.0,1.0,7.0,,,apartment,4620,fleron,Wallonia,Namur,apartment,3368.4210526315787,
rbr67313,156000.0,To be renovated,1.0,74.0,1.0,1.0,Gas,Double glass,0.0,,,,,0.0,apartment,1502,lembeek,Flanders,Brabant Flemish,apartment,2108.108108108108,
vbb44838,329000.0,New,3.0,175.0,,,Not specified,,0.0,1.0,0.0,,305.0,,residence,4624,romsee,Wallonia,Namur,house,1880.0,1078.688524590164
vbd50102,339000.0,To renovate,3.0,173.0,1.0,1.0,Gas,Double glass,0.0,1.0,1.0,,81.0,0.0,residence,1120,neder-over-heembeek,Brussels,Brussels,house,1959.5375722543354,4185.185185185185
vbd48622,,New,1.0,125.0,,,,Double glass,,1.0,1.0,,,,apartment,1300,wavre,Wallonia,Brabant Walloon,apartment,,
vbd45938,355000.0,Excellent,2.0,126.0,,,Gas,Double glass,1.0,0.0,0.0,,,0.0,apartment,5000,namur,Wallonia,Namur,apartment,2817.4603174603176,
rbu60501,349000.0,Normal,3.0,222.0,1.0,2.0,Gas,Double glass,,1.0,1.0,15.0,769.0,,residence,9520,bavegem,Flanders,East Flanders,house,1572.0720720720722,453.8361508452536
rbu57693,599000.0,,5.0,306.0,1.0,1.0,Fuel oil,Double glass,0.0,1.0,0.0,,2468.0,,villa,3550,heusden-zolder,Flanders,Limburg,house,1957.516339869281,242.7066450567261
vbd27237,156000.0,New,,13.0,,,Hot air,,1.0,,0.0,,,0.0,studio,1050,elsene,Brussels,Brussels,apartment,12000.0,
vbd35006,259000.0,New,1.0,66.0,1.0,,,,1.0,1.0,1.0,9.0,,0.0,apartment,1490,court-saint-etienne,Wallonia,Brabant Walloon,apartment,3924.242424242424,
rbu67180,495000.0,,2.0,,,,Gas,Double glass,,,,,1732.0,,business-surface,3140,keerbergen,Flanders,Brabant Flemish,business,,285.79676674364896
rbu64440,699000.0,Normal,4.0,183.0,,,Gas,,0.0,1.0,1.0,22.0,117.0,,residence,2640,mortsel,Flanders,Antwerp,house,3819.6721311475408,5974.358974358975
vaz60170,315000.0,New,2.0,91.0,1.0,,Hot air,Double glass,1.0,,1.0,18.0,,,penthouse,4920,aywaille,Wallonia,Namur,apartment,3461.5384615384614,
vbb85596,244900.0,New,2.0,93.0,,,Gas,Double glass,0.0,1.0,1.0,,,0.0,apartment,6970,tenneville,Wallonia,Luxembourg,apartment,2633.3333333333335,
rbu64917,294415.0,New,2.0,87.0,,,,Double glass,1.0,1.0,1.0,8.0,,0.0,apartment,9470,denderleeuw,Flanders,East Flanders,apartment,3384.080459770115,
rbu56245,461000.0,,3.0,163.0,,,,Double glass,,1.0,1.0,18.0,165.0,,residence,1654,huizingen,Flanders,Brabant Flemish,house,2828.2208588957055,2793.939393939394
vbd49480,269500.0,,2.0,85.0,,,,,,0.0,1.0,45.0,,,apartment,6230,pont-a-celles,Wallonia,Hainaut,apartment,3170.5882352941176,
vbd27768,980000.0,Excellent,9.0,562.0,,,Fuel oil,Double glass,,1.0,1.0,,4105.0,,residence,6666,wibrin,Wallonia,Luxembourg,house,1743.7722419928825,238.7332521315469
rbu37074,476000.0,New,4.0,168.0,1.0,,,,,1.0,0.0,,174.0,,residence,3070,kortenberg,Flanders,Brabant Flemish,house,2833.3333333333335,2735.632183908046
rbu57309,400000.0,New,1.0,,,,,,1.0,0.0,1.0,33.0,,,apartment,3582,koersel,Flanders,Limburg,apartment,,
rbu66323,450000.0,,2.0,92.0,1.0,,,Double glass,,0.0,1.0,,,,penthouse,3140,keerbergen,Flanders,Brabant Flemish,apartment,4891.304347826087,
vba87665,415000.0,New,4.0,133.0,,,Hot air,Double glass,0.0,1.0,1.0,,625.0,,residence,5310,aische-en-refail,Wallonia,Namur,house,3120.3007518796994,664.0
vbd36243,595000.0,Excellent,4.0,240.0,,,Fuel oil,Double glass,,1.0,0.0,,940.0,,residence,5377,somme-leuze,Wallonia,Namur,house,2479.1666666666665,632.9787234042553
rbu65748,245000.0,,3.0,162.0,1.0,1.0,Gas,Double glass,0.0,1.0,1.0,,458.0,0.0,residence,9450,haaltert,Flanders,East Flanders,house,1512.3456790123457,534.9344978165939
vbd49124,250000.0,To be renovated,1.0,96.0,,,Gas,Double glass,,0.0,1.0,8.0,,,apartment,1030,schaarbeek,Brussels,Brussels,apartment,2604.1666666666665,
rbu31031,27000.0,Excellent,,,,,,,,,,,,,garage,9400,ninove,Flanders,East Flanders,business,,
rbu64364,180000.0,To be renovated,2.0,80.0,1.0,1.0,,Double glass,0.0,0.0,1.0,17.0,,0.0,apartment,7850,enghien,Wallonia,Hainaut,apartment,2250.0,
vbd25015,675000.0,,,,,,,,0.0,,,,255.0,,investment-property,8500,kortrijk,Flanders,West Flanders,investment property,,2647.0588235294117
rbk13948,471436.0,New,4.0,216.0,1.0,,,,,1.0,0.0,,989.0,,residence,1350,orp-le-grand,Wallonia,Brabant Walloon,house,2182.574074074074,476.6794742163802
vbd42885,895000.0,Excellent,4.0,282.0,,,,Double glass,0.0,1.0,1.0,43.0,14540.0,0.0,residence,5380,forville,Wallonia,Namur,house,3173.758865248227,61.55433287482806
rbu60261,425000.0,Normal,3.0,160.0,1.0,1.0,Gas,,0.0,1.0,1.0,,254.0,,residence,1654,huizingen,Flanders,Brabant Flemish,house,2656.25,1673.2283464566929
rbg52736,337000.0,New,2.0,105.0,1.0,,,,1.0,1.0,1.0,14.0,,,apartment,3500,hasselt,Flanders,Limburg,apartment,3209.5238095238096,
rbu60278,149000.0,,,33.0,,,Gas,Double glass,1.0,0.0,0.0,,,,studio,8400,oostende,Flanders,West Flanders,apartment,4515.151515151515,
vbd43662,558000.0,New,3.0,117.0,,,,,,1.0,1.0,7.0,,,apartment,1140,evere,Brussels,Brussels,apartment,4769.2307692307695,
rbu61518,414500.0,,2.0,101.0,,,,,,0.0,1.0,18.0,,,apartment,8670,koksijde,Flanders,West Flanders,apartment,4103.960396039604,
vav20263,344000.0,New,3.0,207.0,1.0,1.0,,Double glass,,1.0,,,785.0,,residence,4690,bassenge,Wallonia,Namur,house,1661.8357487922706,438.21656050955414
rbu57063,375000.0,,3.0,153.0,1.0,1.0,Not specified,Double glass,0.0,1.0,1.0,16.0,310.0,,residence,3540,herk-de-stad,Flanders,Limburg,house,2450.9803921568628,1209.6774193548388
vbd40406,169000.0,,,,,,,,,,,,1697.0,,land,6860,leglise,Wallonia,Luxembourg,land,,99.5875073659399
vbd47541,500000.0,New,2.0,107.0,1.0,1.0,,Double glass,1.0,1.0,1.0,32.0,,0.0,penthouse,1140,evere,Brussels,Brussels,apartment,4672.897196261682,
vbd47130,80000.0,,,,,,,,,,,,660.0,,land,7080,frameries,Wallonia,Hainaut,land,,121.21212121212122
rbu58327,225000.0,To be renovated,2.0,106.0,,,Gas,Double glass,,0.0,1.0,6.0,,,apartment,3700,tongeren,Flanders,Limburg,apartment,2122.6415094339623,
vbd03447,629000.0,New,3.0,133.0,1.0,67.0,Gas,Double glass,1.0,1.0,1.0,31.0,,0.0,apartment,1410,waterloo,Wallonia,Brabant Walloon,apartment,4729.3233082706765,
vbd45535,319000.0,Normal,2.0,102.0,1.0,,Gas,Double glass,0.0,1.0,1.0,8.0,,,apartment,1020,laken,Brussels,Brussels,apartment,3127.450980392157,
vbd39584,183000.0,New,1.0,62.0,,,,,,0.0,1.0,10.0,,,apartment,4100,seraing,Wallonia,Liege,apartment,2951.6129032258063,
rbu19503,518500.0,New,3.0,167.0,1.0,,,,,1.0,0.0,,233.0,,residence,2812,muizen,Flanders,Antwerp,house,3104.7904191616767,2225.321888412017
rbu43031,220000.0,New,1.0,71.0,,,,,1.0,0.0,1.0,,,,apartment,3970,leopoldsburg,Flanders,Limburg,apartment,3098.5915492957747,
vba85927,268000.0,New,2.0,85.0,,,Gas,,1.0,0.0,1.0,12.0,,0.0,apartment,4671,barchon,Wallonia,Namur,apartment,3152.9411764705883,
vaz08484,225000.0,To be renovated,6.0,,1.0,,,Double glass,,1.0,1.0,,532.0,,residence,4357,limont,Wallonia,Liege,house,,422.9323308270677
rbu66304,485000.0,Normal,4.0,195.0,1.0,1.0,,Double glass,0.0,1.0,1.0,,2311.0,0.0,residence,9406,outer,Flanders,East Flanders,house,2487.1794871794873,209.86585893552575
rbu62412,335000.0,Normal,4.0,193.0,1.0,,Gas,Double glass,0.0,1.0,1.0,,1000.0,,residence,3580,beringen,Flanders,Limburg,house,1735.7512953367875,335.0
vbd40246,299256.0,,2.0,86.0,,,,,,1.0,1.0,,,,apartment,5060,sambreville,Wallonia,Namur,apartment,3479.720930232558,
rbu66330,199000.0,,3.0,,,,Gas,,0.0,1.0,0.0,,553.0,,residence,8560,wevelgem,Flanders,West Flanders,house,,359.8553345388788
rbu38131,459000.0,New,2.0,126.0,,,,,1.0,0.0,1.0,31.0,,,apartment,2500,lier,Flanders,Antwerp,apartment,3642.8571428571427,
rbu66395,299000.0,Normal,2.0,120.0,1.0,,,Double glass,0.0,0.0,1.0,8.0,,,apartment,9470,denderleeuw,Flanders,East Flanders,apartment,2491.6666666666665,
vbd47567,455000.0,New,2.0,116.0,1.0,1.0,,Double glass,1.0,1.0,1.0,13.0,,0.0,apartment,1140,evere,Brussels,Brussels,apartment,3922.4137931034484,
vbd47446,220000.0,,3.0,126.0,1.0,1.0,Electricity,,,0.0,1.0,23.0,,,apartment,4610,queue-du-bois,Wallonia,Namur,apartment,1746.031746031746,
rbt98716,279000.0,New,1.0,74.0,1.0,1.0,,,1.0,0.0,1.0,12.0,,0.0,apartment,1770,liedekerke,Flanders,Brabant Flemish,apartment,3770.2702702702704,
vbd11333,250000.0,New,3.0,120.0,1.0,,Gas,Double glass,1.0,0.0,0.0,,,0.0,apartment,4570,marchin,Wallonia,Namur,apartment,2083.3333333333335,
vbc52841,175000.0,New,1.0,51.0,1.0,,Hot air,Double glass,1.0,0.0,0.0,,,,studio,4000,liege,Wallonia,Liege,apartment,3431.372549019608,
rbt29914,698000.0,New,4.0,225.0,1.0,1.0,Not specified,,0.0,1.0,1.0,,581.0,,residence,9120,haasdonk,Flanders,East Flanders,house,3102.222222222222,1201.3769363166953
vax62690,244000.0,New,2.0,,,,,Double glass,,0.0,1.0,,,,apartment,5100,dave,Wallonia,Namur,apartment,,
vba76143,243648.0,,1.0,73.0,1.0,,,Double glass,1.0,0.0,1.0,17.0,,0.0,apartment,1480,tubize,Wallonia,Brabant Walloon,apartment,3337.6438356164385,
vbc69791,334700.0,,2.0,114.0,1.0,,,,,1.0,1.0,16.0,,,apartment,6460,chimay,Wallonia,Hainaut,apartment,2935.964912280702,
vbd37449,455000.0,New,3.0,146.0,1.0,,Not specified,,0.0,1.0,1.0,,527.0,,residence,7000,mons,Wallonia,Hainaut,house,3116.4383561643835,863.3776091081594
rbu57180,245000.0,To be renovated,4.0,309.0,,,Gas,Double glass,,0.0,1.0,,120.0,,mixed-building,9600,ronse,Flanders,East Flanders,house,792.8802588996764,2041.6666666666667
vbd22062,279000.0,New,3.0,130.0,1.0,1.0,Electricity,Triple glass,0.0,1.0,1.0,12.0,182.0,0.0,residence,6850,paliseul,Wallonia,Luxembourg,house,2146.153846153846,1532.967032967033
rbu58369,339500.0,Normal,3.0,146.0,,,Gas,,0.0,1.0,1.0,,150.0,,residence,3500,hasselt,Flanders,Limburg,house,2325.3424657534247,2263.3333333333335
rbu48959,425000.0,Normal,5.0,278.0,1.0,1.0,,,,1.0,1.0,,1500.0,,villa,3680,maaseik,Flanders,Limburg,house,1528.7769784172663,283.3333333333333
vbd45247,1950000.0,Excellent,10.0,,,,,Double glass,0.0,1.0,1.0,1.0,125.0,,investment-property,1000,brussels,Brussels,Brussels,investment property,,15600.0
vbd30375,245000.0,,2.0,70.0,,,Gas,,0.0,0.0,1.0,,,,apartment,1300,wavre,Wallonia,Brabant Walloon,apartment,3500.0,
vbd45491,192000.0,New,1.0,57.0,1.0,,,,,0.0,1.0,9.0,,,apartment,4620,fleron,Wallonia,Namur,apartment,3368.4210526315787,
vbd47307,199000.0,Normal,,,,,Gas,,0.0,,,,1290.0,,office-space,5190,saint-martin,Wallonia,Namur,business,,154.26356589147287
rbu43420,60000.0,,,,,,,,,,,,20.0,,garage,8430,middelkerke,Flanders,West Flanders,business,,3000.0
rbu67257,529000.0,New,3.0,181.0,1.0,1.0,Hot air,Double glass,0.0,1.0,1.0,32.0,367.0,,residence,9340,lede,Flanders,East Flanders,house,2922.6519337016575,1441.41689373297
vbd45629,355700.0,New,2.0,85.0,1.0,,,Double glass,0.0,0.0,1.0,5.0,,0.0,apartment,1300,wavre,Wallonia,Brabant Walloon,apartment,4184.705882352941,
rbu50339,29950.0,,,,,,,,,,,,,,garage,8480,ichtegem,Flanders,West Flanders,business,,
vaz50062,312100.0,New,2.0,98.0,,,,,,,1.0,12.0,,,apartment,4430,ans,Wallonia,Liege,apartment,3184.6938775510203,
vbc94462,370000.0,New,2.0,,,,Not specified,,1.0,,1.0,,,,apartment,5030,gembloux,Wallonia,Namur,apartment,,
rbu57314,339000.0,New,3.0,106.0,,,,,1.0,0.0,1.0,17.0,,,apartment,3582,koersel,Flanders,Limburg,apartment,3198.1132075471696,
vbd49909,,New,2.0,80.0,1.0,,,Double glass,1.0,1.0,1.0,15.0,,,ground-floor,4031,angleur,Wallonia,Liege,apartment,,
vbd44212,270471.0,New,2.0,79.0,1.0,,Gas,Double glass,1.0,0.0,1.0,19.0,,,apartment,5000,namur,Wallonia,Namur,apartment,3423.6835443037976,
vbd46235,199000.0,Normal,2.0,67.0,,,Gas,Double glass,0.0,0.0,0.0,,,0.0,apartment,1080,sint-jans-molenbeek,Brussels,Brussels,apartment,2970.1492537313434,
rbe25584,661730.0,New,,,,,,,,,,,490.0,,office-space,1790,affligem,Flanders,Brabant Flemish,business,,1350.469387755102
vbd45495,188000.0,New,1.0,60.0,1.0,,,,,0.0,1.0,11.0,,,ground-floor,4620,fleron,Wallonia,Namur,apartment,3133.3333333333335,
vbd32032,295000.0,,3.0,,1.0,,,,,0.0,0.0,,,,residence,5590,sovet,Wallonia,Namur,house,,
vbb60647,210000.0,New,1.0,68.0,1.0,,,,,1.0,1.0,5.0,,,apartment,7000,mons,Wallonia,Hainaut,apartment,3088.235294117647,
vbd47981,250000.0,To renovate,3.0,,,,,,,1.0,1.0,,,,investment-property,5000,namur,Wallonia,Namur,investment property,,
vbd43218,274000.0,New,2.0,88.0,,,Not specified,,,1.0,1.0,9.0,,,apartment,5060,sambreville,Wallonia,Namur,apartment,3113.6363636363635,
rbu60607,189000.0,To be renovated,3.0,185.0,1.0,1.0,Not specified,,0.0,1.0,0.0,,343.0,,residence,8530,harelbeke,Flanders,West Flanders,house,1021.6216216216217,551.0204081632653
rbu65642,246000.0,To be renovated,2.0,74.0,,,,Double glass,1.0,0.0,1.0,8.0,,,apartment,8400,oostende,Flanders,West Flanders,apartment,3324.324324324324,
rbu13317,395400.0,,3.0,168.0,,,,,,1.0,0.0,,,,residence,8620,ramskapelle,Flanders,West Flanders,house,2353.5714285714284,
vba57831,314000.0,New,2.0,100.0,,,,,,1.0,1.0,12.0,,,ground-floor,6600,bastogne,Wallonia,Luxembourg,apartment,3140.0,
rbo27610,260000.0,New,1.0,80.0,,,,Double glass,0.0,,1.0,14.0,,,apartment,3970,leopoldsburg,Flanders,Limburg,apartment,3250.0,
rbu60982,660000.0,Normal,7.0,,,,Gas,,0.0,,1.0,,120.0,,investment-property,2300,turnhout,Flanders,Antwerp,investment property,,5500.0
vbc11390,329000.0,New,2.0,92.0,,,Gas,,1.0,1.0,1.0,18.0,,,apartment,6724,houdemont,Wallonia,Luxembourg,apartment,3576.086956521739,
vbd48907,320000.0,New,2.0,97.0,1.0,,,Double glass,1.0,0.0,1.0,3.0,,0.0,apartment,1082,berchem-sainte-agathe,Brussels,Brussels,apartment,3298.9690721649486,
rbu58891,480000.0,New,3.0,182.0,1.0,,Electricity,,0.0,1.0,1.0,13.0,347.0,,residence,2870,puurs,Flanders,Antwerp,house,2637.3626373626375,1383.28530259366
vbd50028,,New,3.0,109.0,1.0,1.0,Hot air,Double glass,1.0,1.0,1.0,4.0,,0.0,apartment,1180,ukkel,Brussels,Brussels,apartment,,
vbd03804,387000.0,,2.0,103.0,,,,,,,1.0,15.0,,,apartment,1420,braine-l-alleud,Wallonia,Brabant Walloon,apartment,3757.2815533980583,
vbc91676,395000.0,,2.0,90.0,,,,Double glass,1.0,,1.0,12.0,,0.0,apartment,5000,namur,Wallonia,Namur,apartment,4388.888888888889,
vbc83601,271000.0,New,2.0,98.0,,,,,1.0,0.0,1.0,8.0,,,apartment,1480,tubize,Wallonia,Brabant Walloon,apartment,2765.3061224489797,
vbd44908,159000.0,New,3.0,,1.0,1.0,,,0.0,,1.0,,1434.0,0.0,residence,4845,jalhay,Wallonia,Namur,house,,110.8786610878661
vbc94364,1215000.0,New,2.0,157.0,,,,Double glass,1.0,0.0,1.0,30.0,,0.0,apartment,1933,sterrebeek,Flanders,Brabant Flemish,apartment,7738.853503184713,
rbu60078,340000.0,To be renovated,3.0,184.0,1.0,2.0,Fuel oil,Double glass,0.0,1.0,1.0,47.0,656.0,0.0,residence,9810,nazareth,Flanders,East Flanders,house,1847.8260869565217,518.2926829268292
rbu56251,319000.0,,3.0,173.0,1.0,,Gas,Double glass,,1.0,1.0,,1605.0,,residence,3870,heers,Flanders,Limburg,house,1843.9306358381502,198.75389408099687
rbu61040,349000.0,New,2.0,120.0,,,,,,1.0,0.0,,189.0,,residence,2830,willebroek,Flanders,Antwerp,house,2908.3333333333335,1846.5608465608466
vbd11581,135000.0,Normal,2.0,126.0,,,Gas,,0.0,1.0,0.0,,,,residence,5600,jamiolle,Wallonia,Namur,house,1071.4285714285713,
vbd46697,183500.0,Normal,2.0,79.0,,,,Double glass,0.0,,0.0,,,0.0,apartment,4170,comblain-au-pont,Wallonia,Liege,apartment,2322.784810126582,
vax62702,260000.0,New,2.0,,,,,Double glass,,0.0,1.0,,,,apartment,5100,dave,Wallonia,Namur,apartment,,
rbu62400,80000.0,To be renovated,3.0,235.0,1.0,1.0,Coal,,0.0,0.0,1.0,30.0,280.0,,residence,6560,solre-sur-sambre,Wallonia,Hainaut,house,340.4255319148936,285.7142857142857
vbd48733,595000.0,To renovate,1.0,440.0,1.0,1.0,,,0.0,1.0,1.0,220.0,,1.0,loft,1030,schaarbeek,Brussels,Brussels,apartment,1352.2727272727273,
vbd45784,395000.0,Normal,2.0,104.0,,,Gas,,0.0,0.0,0.0,,,0.0,duplex,1050,elsene,Brussels,Brussels,apartment,3798.076923076923,
rbu51210,198000.0,To be renovated,2.0,153.0,,,Fuel oil,,0.0,1.0,1.0,15.0,261.0,,residence,1730,mollem,Flanders,Brabant Flemish,house,1294.1176470588234,758.6206896551724
vbd47486,155000.0,Normal,2.0,143.0,,,Fuel oil,Double glass,,1.0,1.0,,,,residence,7390,quaregnon,Wallonia,Hainaut,house,1083.9160839160838,
rbu61415,264500.0,New,2.0,86.0,1.0,1.0,,,1.0,0.0,1.0,,,,apartment,2660,hoboken,Flanders,Antwerp,apartment,3075.5813953488373,
vbd37010,203000.0,New,1.0,67.0,,,,,1.0,0.0,1.0,6.0,,,apartment,1480,tubize,Wallonia,Brabant Walloon,apartment,3029.8507462686566,
rbu61016,269000.0,New,1.0,82.0,,,,,1.0,1.0,1.0,10.0,,,apartment,2200,noorderwijk,Flanders,Antwerp,apartment,3280.487804878049,
vbd46741,189000.0,Normal,2.0,75.0,1.0,1.0,,Double glass,1.0,0.0,1.0,1.0,,0.0,apartment,6800,libramont-chevigny,Wallonia,Luxembourg,apartment,2520.0,
vbd39531,395000.0,New,3.0,125.0,,,,,,0.0,1.0,22.0,,,apartment,4020,liege,Wallonia,Liege,apartment,3160.0,
rbu66671,400000.0,New,2.0,95.0,1.0,,,,1.0,0.0,1.0,22.0,,,apartment,2240,zandhoven,Flanders,Antwerp,apartment,4210.526315789473,
rbu65229,257500.0,,,,,,,,,,,,1440.0,,land,9570,lierde,Flanders,East Flanders,land,,178.81944444444446
vbd44151,190000.0,,,,,,,,,,,,,,commercial-building,1480,tubize,Wallonia,Brabant Walloon,business,,
vbd32587,280000.0,New,3.0,107.0,,,,,1.0,0.0,1.0,20.0,,,apartment,7000,mons,Wallonia,Hainaut,apartment,2616.822429906542,
vbd41515,275000.0,To be renovated,3.0,180.0,1.0,1.0,Fuel oil,Double glass,0.0,1.0,1.0,,906.0,0.0,residence,5336,courriere,Wallonia,Namur,house,1527.7777777777778,303.53200883002205
vbc71240,,New,1.0,67.0,,,Hot air,Double glass,1.0,0.0,1.0,8.0,,0.0,apartment,5000,namur,Wallonia,Namur,apartment,,
raq68073,363000.0,New,2.0,120.0,,,,,1.0,1.0,1.0,14.0,,,ground-floor,3500,hasselt,Flanders,Limburg,apartment,3025.0,
vbd34837,75000.0,,,,,,,,,,,,,,development-site,6997,erezee,Wallonia,Luxembourg,land,,
vbd28638,434000.0,New,2.0,97.0,,,Gas,Double glass,1.0,0.0,1.0,9.0,,,apartment,1348,louvain-la-neuve,Wallonia,Brabant Walloon,apartment,4474.226804123711,
vbd37450,385000.0,New,3.0,148.0,1.0,,Not specified,,0.0,1.0,1.0,,389.0,,residence,7000,mons,Wallonia,Hainaut,house,2601.3513513513512,989.7172236503856
vbd49928,1100000.0,,5.0,,,,Gas,,0.0,,,,,,investment-property,1000,brussels,Brussels,Brussels,investment property,,
vbd43600,27000.0,,,,,,,,,,,,6837.0,,land,7600,peruwelz,Wallonia,Hainaut,land,,3.949100482667837
rbt20513,195500.0,,,,,,,,,,,,,,development-site,9880,aalter,Flanders,East Flanders,land,,
rbr90700,292000.0,New,1.0,73.0,,,,,1.0,0.0,1.0,42.0,,,ground-floor,2350,vosselaar,Flanders,Antwerp,apartment,4000.0,
vbd48615,45000.0,,,,,,,,,,,,562.0,,land,6180,courcelles,Wallonia,Hainaut,land,,80.0711743772242
vbd35777,430000.0,New,2.0,98.0,1.0,1.0,,Double glass,1.0,0.0,1.0,9.0,,0.0,apartment,1300,wavre,Wallonia,Brabant Walloon,apartment,4387.755102040816,
rbu67333,290000.0,To be renovated,4.0,,,,Electricity,,0.0,,,,178.0,,commercial-building,9300,aalst,Flanders,East Flanders,business,,1629.2134831460673
rbu60577,371500.0,New,3.0,130.0,,,,,,1.0,0.0,,269.0,,residence,8020,waardamme,Flanders,West Flanders,house,2857.6923076923076,1381.0408921933085
vbd48975,259000.0,Normal,2.0,75.0,1.0,1.0,Fuel oil,Double glass,1.0,0.0,1.0,17.0,,0.0,apartment,1083,ganshoren,Brussels,Brussels,apartment,3453.3333333333335,
rbu48960,395000.0,Excellent,2.0,202.0,1.0,,,Double glass,0.0,1.0,1.0,,,1.0,residence,1480,tubize,Wallonia,Brabant Walloon,house,1955.4455445544554,
vba56874,145000.0,,,,,,,,,,,,915.0,,land,4140,dolembreux,Wallonia,Liege,land,,158.46994535519124
rbu44626,574500.0,,3.0,184.0,1.0,,,,,1.0,1.0,12.0,,,residence,9800,deinze,Flanders,East Flanders,house,3122.282608695652,
vbd29228,250000.0,,,,,,,,,,,,1153.0,,to-parcel-out-site,1480,tubize,Wallonia,Brabant Walloon,land,,216.8256721595837
vwd15571,1275000.0,Excellent,5.0,355.0,,,Gas,Double glass,,1.0,1.0,30.0,140.0,,residence,1030,schaarbeek,Brussels,Brussels,house,3591.549295774648,9107.142857142857
vbd32970,110000.0,Normal,2.0,65.0,,,,Double glass,0.0,1.0,1.0,15.0,,,residence,5541,hastiere-par-dela,Wallonia,Namur,house,1692.3076923076924,
rbu61511,264000.0,Normal,3.0,110.0,1.0,1.0,Gas,Double glass,1.0,0.0,1.0,11.0,,0.0,apartment,2100,deurne,Flanders,Antwerp,apartment,2400.0,
vbb60595,215665.0,New,1.0,69.0,,,,,,1.0,1.0,,,,apartment,7000,mons,Wallonia,Hainaut,apartment,3125.5797101449275,
rbu65778,1950000.0,Normal,5.0,519.0,1.0,1.0,Fuel oil,,0.0,1.0,1.0,,6044.0,1.0,residence,9660,brakel,Flanders,East Flanders,house,3757.225433526012,322.63401720714756
vbd25899,90000.0,To be renovated,3.0,115.0,1.0,1.0,,,0.0,0.0,0.0,,,,residence,6921,chanly,Wallonia,Luxembourg,house,782.6086956521739,
rbt64192,428283.0,New,3.0,194.0,1.0,1.0,Hot air,Double glass,,1.0,,,267.0,,residence,9800,deinze,Flanders,East Flanders,house,2207.644329896907,1604.056179775281
rwc41048,348800.0,Excellent,3.0,115.0,1.0,,Electricity,Double glass,,1.0,1.0,,,,apartment,8370,blankenberge,Flanders,West Flanders,apartment,3033.0434782608695,
rbu59623,419368.0,New,2.0,100.0,1.0,,Hot air,Double glass,1.0,1.0,1.0,11.0,,0.0,apartment,9052,zwijnaarde,Flanders,East Flanders,apartment,4193.68,
rbu38608,100000.0,To be renovated,2.0,165.0,,,,Double glass,,1.0,1.0,16.0,260.0,,residence,9300,aalst,Flanders,East Flanders,house,606.060606060606,384.61538461538464
vbc91681,380000.0,,2.0,91.0,,,,Double glass,,,1.0,13.0,,0.0,apartment,5000,namur,Wallonia,Namur,apartment,4175.824175824176,
rbu65163,360000.0,,2.0,119.0,,,,,1.0,0.0,1.0,32.0,,,apartment,8630,veurne,Flanders,West Flanders,apartment,3025.2100840336134,
rbu64928,219000.0,Normal,2.0,65.0,1.0,,Gas,,1.0,0.0,1.0,,,,apartment,8660,de-panne,Flanders,West Flanders,apartment,3369.230769230769,
rbu64841,398000.0,Excellent,5.0,233.0,,,,Double glass,0.0,1.0,1.0,,629.0,,residence,3580,beringen,Flanders,Limburg,house,1708.1545064377683,632.7503974562798
